Index,Field,Value
3.1.48.1,organic_price,n/a
3.1.48.2,organic_rating,
3.1.48.3,organic_rating_count,132
3.1.48.4,organic_title,Daytona Helmets 3/4 Shell Open Face Motorcycle Helmet – DOT Approved [Metal Flake]
4.1.1.1,organic_price,n/a
4.1.1.2,organic_rating,
4.1.1.3,organic_rating_count,217
4.1.1.4,organic_title,"OXO Professional Hard Anodized PFAS-Free Nonstick, 10 Piece Cookware Pots and Pans Set, Induction, Diamond reinforced Coating, Dishwasher Safe, Oven Safe, Black"
4.1.2.1,organic_price,n/a
4.1.2.2,organic_rating,
4.1.2.3,organic_rating_count,"8,766"
4.1.2.4,organic_title,"NutriChef Non-Stick Kitchenware Pots & Pans-11 Pcs. Stylish Kitchen Cookware Set w/Elegant Diamond Pattern, Gray Inside & Red Outside, Metal, Silicone Handle, PTFE/PFOA/PFOS Free, Red"
4.1.3.1,organic_price,n/a
4.1.3.2,organic_rating,
4.1.3.3,organic_rating_count,"10,009"
4.1.3.4,organic_title,"All-Clad E785S264/E785S263 HA1 Hard Anodized Nonstick Dishwasher Safe PFOA Free 8 and 10-Inch Fry Pan Cookware Set, 2-Piece, Black"
4.1.4.1,organic_price,n/a
4.1.4.2,organic_rating,
4.1.4.3,organic_rating_count,4
4.1.4.4,organic_title,"Hestan - CopperBond Collection - 100% Pure Copper Frying Pan, 12.5-Inches"
4.1.5.1,organic_price,
4.1.5.2,organic_rating,
4.1.5.3,organic_rating_count,"12,900"
4.1.5.4,organic_title,"T-fal E938S3 Professional Total Nonstick Thermo-Spot Heat Indicator Fry Pan Cookware Set, 3-Piece, 8-Inch 10.5-Inch and 12.5-Inch, Black"
4.1.6.1,organic_price,n/a
4.1.6.2,organic_rating,
4.1.6.3,organic_rating_count,"2,574"
4.1.6.4,organic_title,"Goodful Cookware Set with Premium Non-Stick Coating, Dishwasher Safe Pots and Pans, Tempered Glass Steam Vented Lids, Stainless Steel Steamer, and Bamboo Cooking Utensils Set, 12-Piece, Turquoise"
4.1.7.1,organic_price,n/a
4.1.7.2,organic_rating,
4.1.7.3,organic_rating_count,"2,083"
4.1.7.4,organic_title,"de Buyer - Force Blue - Blue Steel Crepe & Tortilla Pan - Nonstick Carbon Steel Frying Pan with Traditional French Handle - For Use with Low to Medium Heat - 9.5"", 2 mm"
4.1.8.1,organic_price,n/a
4.1.8.2,organic_rating,
4.1.8.3,organic_rating_count,"37,181"
4.1.8.4,organic_title,"GreenLife Soft Grip Healthy Ceramic Nonstick 16 Piece Cookware Pots and Pans Set, PFAS-Free, Dishwasher Safe, Turquoise"
4.1.9.1,organic_price,n/a
4.1.9.2,organic_rating,
4.1.9.3,organic_rating_count,"1,402"
4.1.9.4,organic_title,"12"" Stone Earth Frying Pan by Ozeri, with 100% APEO & PFOA-Free Stone-Derived Non-Stick Coating from Germany, Anthracite Gray"
4.1.10.1,organic_price,n/a
4.1.10.2,organic_rating,
4.1.10.3,organic_rating_count,948
4.1.10.4,organic_title,"NutriChef Nonstick Cookware Excilon |Home Kitchen Ware Pots & Pan Set with Saucepan, Frying Pans, Cooking Pots, Lids, Utensil PTFE/PFOA/PFOS Free, 11 Pcs, Gray"
4.1.11.1,organic_price,
4.1.11.2,organic_rating,
4.1.11.3,organic_rating_count,"18,297"
4.1.11.4,organic_title,"T-fal Nonstick Dishwasher Safe Cookware Lid Fry Pan, 10-Inch, Black"
4.1.12.1,organic_price,n/a
4.1.12.2,organic_rating,
4.1.12.3,organic_rating_count,278
4.1.12.4,organic_title,"GreenLife Soft Grip Healthy Ceramic Nonstick 12"" Frying Pan Skillet, PFAS-Free, Dishwasher Safe, Yellow"
4.1.13.1,organic_price,
4.1.13.2,organic_rating,
4.1.13.3,organic_rating_count,"9,020"
4.1.13.4,organic_title,"USA Pan Bakeware Pullman Loaf Pan with Cover, 13 x 4 inch, Nonstick & Quick Release Coating, Made in the USA from Aluminized Steel"
4.1.14.1,organic_price,n/a
4.1.14.2,organic_rating,
4.1.14.3,organic_rating_count,"4,759"
4.1.14.4,organic_title,"T-fal - 2100103840 T-fal C5610564 Titanium Advanced Nonstick Thermo-Spot Heat Indicator Dishwasher Safe Cookware Fry Pan, 10.5-Inch, Black -"
4.1.15.1,organic_price,n/a
4.1.15.2,organic_rating,
4.1.15.3,organic_rating_count,"1,224"
4.1.15.4,organic_title,"Calphalon Pizza Pan with Holes, 16-Inch Nonstick Round Pizza Crisper, Dishwasher Safe, Silver"
4.1.16.1,organic_price,n/a
4.1.16.2,organic_rating,
4.1.16.3,organic_rating_count,173
4.1.16.4,organic_title,"Ninja CW102BL Foodi NeverStick PossiblePan, Premium Set with 4-Quart Capacity Pan, Steamer/Strainer Basket, Glass Lid & Integrated Spatula, Nonstick, Durable & Oven Safe to 500°F, Macaron Blue"
4.1.17.1,organic_price,n/a
4.1.17.2,organic_rating,
4.1.17.3,organic_rating_count,"2,280"
4.1.17.4,organic_title,"Gotham Steel Nonstick Sauté Pan with Lid – 5.5 Quart. Multipurpose Ceramic Jumbo Cooker Fry Pan with Glass Lid, Stay Cool Handle + Helper Handle, Oven, Stovetop & Dishwasher Safe, 100% PFOA Free"
4.1.18.1,organic_price,n/a
4.1.18.2,organic_rating,
4.1.18.3,organic_rating_count,"4,704"
4.1.18.4,organic_title,"All-Clad D3 Stainless Cookware, 12-Inch Fry Pan with Lid, Tri-Ply Stainless Steel, Professional Grade, Silver, Model: 41126"
4.1.19.1,organic_price,
4.1.19.2,organic_rating,
4.1.19.3,organic_rating_count,"12,306"
4.1.19.4,organic_title,"T-fal E93805 Professional Total Nonstick Thermo-Spot Heat Indicator Fry Pan, 10.5-Inch, Black"
4.1.20.1,organic_price,n/a
4.1.20.2,organic_rating,
4.1.20.3,organic_rating_count,890
4.1.20.4,organic_title,"All-Clad pan E7954064 HA1 Hard Anodized Nonstick Dishwaher Safe PFOA Free Square Grill Cookware, 11-Inch, Black"
4.1.21.1,organic_price,n/a
4.1.21.2,organic_rating,
4.1.21.3,organic_rating_count,"13,591"
4.1.21.4,organic_title,"Calphalon Classic Aluminum Hard Anodized Oven Safe Nonstick 2 Piece Frying Pan Set with 8 & 10 Inch Pans and Stainless Steel Stay Cool Handles, Grey"
4.1.22.1,organic_price,n/a
4.1.22.2,organic_rating,
4.1.22.3,organic_rating_count,"4,736"
4.1.22.4,organic_title,"Chicago Metallic Professional 2-Piece 9.5-Inch Angel Food Cake Pan with Feet, 9.5"" x 4"""
4.1.23.1,organic_price,n/a
4.1.23.2,organic_rating,
4.1.23.3,organic_rating_count,"3,755"
4.1.23.4,organic_title,"Chicago Metallic - 26783 Chicago Metallic Professional Lasagna Trio Pan, 12 by 16 by 3"", Silver"
4.1.24.1,organic_price,n/a
4.1.24.2,organic_rating,
4.1.24.3,organic_rating_count,1
4.1.24.4,organic_title,"Cuisinart 57B22-810BK Aluminum 2-Piece Skillet Set, Black/Stainless Steel"
4.1.25.1,organic_price,n/a
4.1.25.2,organic_rating,
4.1.25.3,organic_rating_count,31
4.1.25.4,organic_title,"NutriChef Kitchenware Pots & Pans Stylish Kitchen Cookware with Cast Stainless Steel Handles, 2-Ply (8-Piece Set), One Size, Black"
4.1.26.1,organic_price,n/a
4.1.26.2,organic_rating,
4.1.26.3,organic_rating_count,"15,761"
4.1.26.4,organic_title,Tramontina Professional Fry Pans (12-inch)
4.1.27.1,organic_price,n/a
4.1.27.2,organic_rating,
4.1.27.3,organic_rating_count,44
4.1.27.4,organic_title,"NutriChef 11 Pcs. Stylish Kitchen Set w/Modern Cookware Design Non-Stick Kitchenware Pots & Pans, Small & Medium Skillet Fry Pans w/Golden Handles, NCONYX"
4.1.28.1,organic_price,
4.1.28.2,organic_rating,
4.1.28.3,organic_rating_count,"3,555"
4.1.28.4,organic_title,Pan (2015)
4.1.29.1,organic_price,n/a
4.1.29.2,organic_rating,
4.1.29.3,organic_rating_count,5
4.1.29.4,organic_title,999: Killer on the Line
4.1.30.1,organic_price,n/a
4.1.30.2,organic_rating,
4.1.30.3,organic_rating_count,"46,145"
4.1.30.4,organic_title,"Amazon Basics Non-Stick Cookware Set, Pots, Pans and Utensils - 15-Piece Set"
4.1.31.1,organic_price,n/a
4.1.31.2,organic_rating,
4.1.31.3,organic_rating_count,"24,863"
4.1.31.4,organic_title,"Rachael Ray - 16802 Rachael Ray Cucina Nonstick Cookware Pots and Pans Set, 12 Piece, Sea Salt Gray"
4.1.32.1,organic_price,n/a
4.1.32.2,organic_rating,
4.1.32.3,organic_rating_count,"19,538"
4.1.32.4,organic_title,"T-fal Ultimate Hard Anodized 2-Piece Scratch Resistant Titanium Nonstick Thermo-Spot PFOA Free 10/12-Inch Cookware Set, Gray, E765S274"
4.1.33.1,organic_price,n/a
4.1.33.2,organic_rating,
4.1.33.3,organic_rating_count,"2,714"
4.1.33.4,organic_title,"Cuisinart Chef's Classic Non-Stick Hard Anodized, 17-Piece, Cookware Set"
4.1.34.1,organic_price,
4.1.34.2,organic_rating,
4.1.34.3,organic_rating_count,"2,813"
4.1.34.4,organic_title,"CAROTE Pots and Pans Set Nonstick, White Granite Induction Kitchen Cookware Sets, 10 Pcs Non Stick Cooking Set w/ Frying Pans & Saucepans(PFOS , PFOA Free)"
4.1.35.1,organic_price,n/a
4.1.35.2,organic_rating,
4.1.35.3,organic_rating_count,"3,470"
4.1.35.4,organic_title,"NutriChef 20-Piece Nonstick Kitchen PTFE/PFOA/PFOS-Free Heat Resistant Silicone Handles Cookware Bakeware Set w/Saucepan, Frying Pans, Cooking, Oven Pot, Lids, Utensil, Blue-NCCW20SBLU, One Size, Navy"
4.1.36.1,organic_price,n/a
4.1.36.2,organic_rating,
4.1.36.3,organic_rating_count,979
4.1.36.4,organic_title,"All-Clad 4110 NS R2 Stainless Steel Tri-Ply Bonded Dishwasher Safe PFOA-free Non-Stick Fry Pan / Cookware, 10-Inch, Silver -"
4.1.37.1,organic_price,n/a
4.1.37.2,organic_rating,
4.1.37.3,organic_rating_count,"1,376"
4.1.37.4,organic_title,"MasterPan Non-Stick Grill Pan Wooden, 8"", Folding Handles"
4.1.38.1,organic_price,n/a
4.1.38.2,organic_rating,
4.1.38.3,organic_rating_count,241
4.1.38.4,organic_title,"Le Creuset Toughened Nonstick PRO Crepe Pan with Rateau, 11"""
4.1.39.1,organic_price,n/a
4.1.39.2,organic_rating,
4.1.39.3,organic_rating_count,780
4.1.39.4,organic_title,"Calphalon Saute Pan with Lid, 5 QT, Silver"
4.1.40.1,organic_price,n/a
4.1.40.2,organic_rating,
4.1.40.3,organic_rating_count,"2,940"
4.1.40.4,organic_title,"Cuisinart 733-30H 5.5-Quart Chef's-Classic-Stainless-Cookware-Collection, Sauté Pan w/Helper Handle & Cover"
4.1.41.1,organic_price,n/a
4.1.41.2,organic_rating,
4.1.41.3,organic_rating_count,"133,972"
4.1.41.4,organic_title,Lodge L8SK3 10-1/4-Inch Pre-Seasoned Skillet
4.1.42.1,organic_price,n/a
4.1.42.2,organic_rating,
4.1.42.3,organic_rating_count,96
4.1.42.4,organic_title,"Meyer Accent Series Hard Anodized Nonstick Chef Pan with Helper Handle, 4.5 Quart"
4.1.43.1,organic_price,
4.1.43.2,organic_rating,
4.1.43.3,organic_rating_count,196
4.1.43.4,organic_title,The PAN (The Pan Trilogy)
4.1.44.1,organic_price,n/a
4.1.44.2,organic_rating,
4.1.44.3,organic_rating_count,154
4.1.44.4,organic_title,"BD Diesel Performance 1061525 Transmission Pan, Black"
4.1.45.1,organic_price,n/a
4.1.45.2,organic_rating,
4.1.45.3,organic_rating_count,"12,507"
4.1.45.4,organic_title,"de Buyer - Mineral B Carbon Steel Frying Pan - Naturally Nonstick - Oven-Safe - Induction-ready - 11"""
4.1.46.1,organic_price,n/a
4.1.46.2,organic_rating,
4.1.46.3,organic_rating_count,110
4.1.46.4,organic_title,COOK KING 24cm/9.5inch Triply Stainless Steel Dual-Honeycomb Nonstick Skillet / Frying Pan.
4.1.47.1,organic_price,n/a
4.1.47.2,organic_rating,
4.1.47.3,organic_rating_count,174
4.1.47.4,organic_title,"Anolon Accolade Forged Hard Anodized Nonstick Deep Frying Pan / Skillet with Helper Handle and Lid, 12 Inch - Moonstone Gray"
4.1.48.1,organic_price,
4.1.48.2,organic_rating,
4.1.48.3,organic_rating_count,"4,625"
4.1.48.4,organic_title,"Calphalon Nonstick Frying Pan with Stay-Cool Handles, Dishwasher and Metal Utensil Safe, PFOA-Free, 10-Inch, Black"
